GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD
21401056,1610612760,Thunder,OKC,Oklahoma City,240:00,13.0,18.0,24.0,66.0,20.0,10.0,26.0,58.0,2,7,20,17
21401056,1610612747,Lakers,LAL,Los Angeles,240:00,20.0,10.0,26.0,58.0,13.0,18.0,24.0,66.0,7,2,17,20
21401057,1610612759,Spurs,SAS,San Antonio,240:00,22.0,15.0,15.0,38.0,19.0,10.0,24.0,52.0,5,2,20,19
21401057,1610612742,Mavericks,DAL,Dallas,240:00,19.0,10.0,24.0,52.0,22.0,15.0,15.0,38.0,2,5,19,20
21401058,1610612755,76ers,PHI,Philadelphia,240:00,9.0,17.0,30.0,46.0,23.0,25.0,20.0,48.0,11,9,29,20
21401058,1610612758,Kings,SAC,Sacramento,240:00,23.0,25.0,20.0,48.0,9.0,17.0,30.0,46.0,9,11,20,29
21401059,1610612757,Trail Blazers,POR,Portland,240:00,20.0,11.0,6.0,40.0,14.0,12.0,20.0,52.0,2,5,14,18
21401059,1610612744,Warriors,GSW,Golden State,240:00,14.0,12.0,20.0,52.0,20.0,11.0,6.0,40.0,5,2,18,14
21401060,1610612751,Nets,BKN,Brooklyn,240:00,10.0,9.0,11.0,54.0,8.0,15.0,16.0,36.0,8,7,18,17
21401060,1610612766,Hornets,CHA,Charlotte,240:00,8.0,15.0,16.0,36.0,10.0,9.0,11.0,54.0,7,8,17,18
21401061,1610612752,Knicks,NYK,New York,240:00,16.0,15.0,0.0,18.0,24.0,8.0,17.0,42.0,3,7,15,17
21401061,1610612746,Clippers,LAC,Los Angeles,240:00,24.0,8.0,17.0,42.0,16.0,15.0,0.0,18.0,7,3,17,15
21401062,1610612737,Hawks,ATL,Atlanta,240:00,21.0,20.0,14.0,48.0,15.0,12.0,8.0,40.0,8,3,17,14
21401062,1610612753,Magic,ORL,Orlando,240:00,15.0,12.0,8.0,40.0,21.0,20.0,14.0,48.0,3,8,14,17
21401063,1610612754,Pacers,IND,Indiana,240:00,10.0,10.0,9.0,34.0,13.0,9.0,36.0,32.0,2,4,23,23
21401063,1610612764,Wizards,WAS,Washington,240:00,13.0,9.0,36.0,32.0,10.0,10.0,9.0,34.0,4,2,23,23
21401064,1610612738,Celtics,BOS,Boston,240:00,9.0,10.0,14.0,32.0,18.0,10.0,15.0,36.0,4,6,25,28
21401064,1610612748,Heat,MIA,Miami,240:00,18.0,10.0,15.0,36.0,9.0,10.0,14.0,32.0,6,4,28,25
21401065,1610612761,Raptors,TOR,Toronto,240:00,14.0,9.0,8.0,40.0,7.0,4.0,9.0,32.0,1,6,16,16
21401065,1610612741,Bulls,CHI,Chicago,240:00,7.0,4.0,9.0,32.0,14.0,9.0,8.0,40.0,6,1,16,16
21401066,1610612763,Grizzlies,MEM,Memphis,240:00,19.0,15.0,16.0,50.0,6.0,14.0,11.0,38.0,6,5,15,18
21401066,1610612739,Cavaliers,CLE,Cleveland,240:00,6.0,14.0,11.0,38.0,19.0,15.0,16.0,50.0,5,6,18,15
21401067,1610612747,Lakers,LAL,Los Angeles,265:00,16.0,23.0,6.0,44.0,25.0,16.0,16.0,32.0,4,5,23,16
21401067,1610612750,Timberwolves,MIN,Minnesota,265:00,25.0,16.0,16.0,32.0,16.0,23.0,6.0,44.0,5,4,16,23
21401068,1610612740,Pelicans,NOP,New Orleans,240:00,19.0,16.0,10.0,40.0,13.0,11.0,20.0,62.0,9,4,16,22
21401068,1610612745,Rockets,HOU,Houston,240:00,13.0,11.0,20.0,62.0,19.0,16.0,10.0,40.0,4,9,22,16
21401069,1610612743,Nuggets,DEN,Denver,240:00,25.0,10.0,12.0,34.0,13.0,17.0,12.0,38.0,4,12,22,22
21401069,1610612755,76ers,PHI,Philadelphia,240:00,13.0,17.0,12.0,38.0,25.0,10.0,12.0,34.0,12,4,22,22
21401070,1610612762,Jazz,UTA,Utah,240:00,13.0,17.0,6.0,40.0,12.0,8.0,21.0,42.0,2,5,20,18
21401070,1610612757,Trail Blazers,POR,Portland,240:00,12.0,8.0,21.0,42.0,13.0,17.0,6.0,40.0,5,2,18,20
21401071,1610612760,Thunder,OKC,Oklahoma City,240:00,14.0,6.0,11.0,40.0,18.0,13.0,11.0,56.0,1,4,15,12
21401071,1610612759,Spurs,SAS,San Antonio,240:00,18.0,13.0,11.0,56.0,14.0,6.0,11.0,40.0,4,1,12,15
21401072,1610612756,Suns,PHX,Phoenix,240:00,24.0,13.0,22.0,44.0,15.0,14.0,17.0,50.0,6,3,19,24
21401072,1610612758,Kings,SAC,Sacramento,240:00,15.0,14.0,17.0,50.0,24.0,13.0,22.0,44.0,3,6,24,19
21401073,1610612749,Bucks,MIL,Milwaukee,240:00,19.0,11.0,13.0,42.0,15.0,15.0,7.0,24.0,3,4,34,28
21401073,1610612754,Pacers,IND,Indiana,240:00,15.0,15.0,7.0,24.0,19.0,11.0,13.0,42.0,4,3,28,34
21401074,1610612753,Magic,ORL,Orlando,240:00,9.0,8.0,9.0,58.0,23.0,11.0,7.0,46.0,2,6,24,12
21401074,1610612765,Pistons,DET,Detroit,240:00,23.0,11.0,7.0,46.0,9.0,8.0,9.0,58.0,6,2,12,24
21401075,1610612746,Clippers,LAC,Los Angeles,240:00,13.0,7.0,18.0,38.0,14.0,10.0,18.0,44.0,2,1,24,25
21401075,1610612755,76ers,PHI,Philadelphia,240:00,14.0,10.0,18.0,44.0,13.0,7.0,18.0,38.0,1,2,25,24
21401076,1610612766,Hornets,CHA,Charlotte,290:00,17.0,8.0,15.0,34.0,15.0,19.0,19.0,50.0,11,9,17,26
21401076,1610612764,Wizards,WAS,Washington,290:00,15.0,19.0,19.0,50.0,17.0,8.0,15.0,34.0,9,11,26,17
21401077,1610612737,Hawks,ATL,Atlanta,240:00,18.0,5.0,9.0,48.0,24.0,12.0,8.0,28.0,4,6,13,20
21401077,1610612748,Heat,MIA,Miami,240:00,24.0,12.0,8.0,28.0,18.0,5.0,9.0,48.0,6,4,20,13
21401078,1610612739,Cavaliers,CLE,Cleveland,240:00,13.0,10.0,11.0,40.0,16.0,8.0,5.0,40.0,4,1,19,18
21401078,1610612751,Nets,BKN,Brooklyn,240:00,16.0,8.0,5.0,40.0,13.0,10.0,11.0,40.0,1,4,18,19
21401079,1610612738,Celtics,BOS,Boston,240:00,19.0,12.0,10.0,32.0,18.0,20.0,8.0,46.0,1,2,17,31
21401079,1610612752,Knicks,NYK,New York,240:00,18.0,20.0,8.0,46.0,19.0,12.0,10.0,32.0,2,1,31,17
21401080,1610612747,Lakers,LAL,Los Angeles,240:00,12.0,18.0,14.0,36.0,17.0,8.0,8.0,46.0,2,4,19,19
21401080,1610612761,Raptors,TOR,Toronto,240:00,17.0,8.0,8.0,46.0,12.0,18.0,14.0,36.0,4,2,19,19
21401081,1610612750,Timberwolves,MIN,Minnesota,240:00,22.0,7.0,17.0,54.0,17.0,13.0,16.0,46.0,1,6,13,26
21401081,1610612745,Rockets,HOU,Houston,240:00,17.0,13.0,16.0,46.0,22.0,7.0,17.0,54.0,6,1,26,13
21401082,1610612763,Grizzlies,MEM,Memphis,240:00,6.0,10.0,12.0,42.0,32.0,11.0,28.0,36.0,2,5,18,17
21401082,1610612744,Warriors,GSW,Golden State,240:00,32.0,11.0,28.0,36.0,6.0,10.0,12.0,42.0,5,2,17,18
21401083,1610612740,Pelicans,NOP,New Orleans,240:00,12.0,18.0,16.0,42.0,17.0,19.0,11.0,36.0,9,4,16,14
21401083,1610612758,Kings,SAC,Sacramento,240:00,17.0,19.0,11.0,36.0,12.0,18.0,16.0,42.0,4,9,14,16
21401084,1610612742,Mavericks,DAL,Dallas,240:00,16.0,13.0,16.0,44.0,21.0,14.0,7.0,34.0,4,4,21,19
21401084,1610612759,Spurs,SAS,San Antonio,240:00,21.0,14.0,7.0,34.0,16.0,13.0,16.0,44.0,4,4,19,21
21401085,1610612762,Jazz,UTA,Utah,240:00,25.0,16.0,13.0,36.0,18.0,12.0,22.0,42.0,7,4,19,23
21401085,1610612743,Nuggets,DEN,Denver,240:00,18.0,12.0,22.0,42.0,25.0,16.0,13.0,36.0,4,7,23,19
21401086,1610612756,Suns,PHX,Phoenix,240:00,9.0,4.0,15.0,32.0,9.0,11.0,8.0,24.0,1,4,19,18
21401086,1610612757,Trail Blazers,POR,Portland,240:00,9.0,11.0,8.0,24.0,9.0,4.0,15.0,32.0,4,1,18,19
21401087,1610612766,Hornets,CHA,Charlotte,240:00,14.0,9.0,10.0,32.0,7.0,7.0,8.0,22.0,6,4,16,17
21401087,1610612737,Hawks,ATL,Atlanta,240:00,7.0,7.0,8.0,22.0,14.0,9.0,10.0,32.0,4,6,17,16
21401088,1610612752,Knicks,NYK,New York,240:00,12.0,9.0,6.0,22.0,19.0,13.0,16.0,50.0,7,5,18,16
21401088,1610612741,Bulls,CHI,Chicago,240:00,19.0,13.0,16.0,50.0,12.0,9.0,6.0,22.0,5,7,16,18
21401089,1610612749,Bucks,MIL,Milwaukee,240:00,16.0,5.0,19.0,40.0,16.0,10.0,5.0,42.0,5,8,20,23
21401089,1610612744,Warriors,GSW,Golden State,240:00,16.0,10.0,5.0,42.0,16.0,5.0,19.0,40.0,8,5,23,20
21401090,1610612760,Thunder,OKC,Oklahoma City,240:00,8.0,10.0,12.0,34.0,28.0,20.0,15.0,42.0,4,8,29,29
21401090,1610612762,Jazz,UTA,Utah,240:00,28.0,20.0,15.0,42.0,8.0,10.0,12.0,34.0,8,4,29,29
21401091,1610612743,Nuggets,DEN,Denver,240:00,18.0,10.0,16.0,46.0,18.0,8.0,15.0,52.0,1,5,20,18
21401091,1610612757,Trail Blazers,POR,Portland,240:00,18.0,8.0,15.0,52.0,18.0,10.0,16.0,46.0,5,1,18,20
21401092,1610612739,Cavaliers,CLE,Cleveland,240:00,12.0,19.0,9.0,34.0,14.0,17.0,15.0,42.0,2,0,12,21
21401092,1610612755,76ers,PHI,Philadelphia,240:00,14.0,17.0,15.0,42.0,12.0,19.0,9.0,34.0,0,2,21,12
21401093,1610612747,Lakers,LAL,Los Angeles,240:00,8.0,14.0,11.0,52.0,10.0,8.0,8.0,56.0,4,6,14,9
21401093,1610612751,Nets,BKN,Brooklyn,240:00,10.0,8.0,8.0,56.0,8.0,14.0,11.0,52.0,6,4,9,14
21401094,1610612740,Pelicans,NOP,New Orleans,240:00,22.0,13.0,14.0,56.0,9.0,17.0,12.0,52.0,9,4,21,17
21401094,1610612750,Timberwolves,MIN,Minnesota,240:00,9.0,17.0,12.0,52.0,22.0,13.0,14.0,56.0,4,9,17,21
21401095,1610612738,Celtics,BOS,Boston,240:00,7.0,10.0,24.0,42.0,11.0,19.0,9.0,42.0,1,5,32,21
21401095,1610612746,Clippers,LAC,Los Angeles,240:00,11.0,19.0,9.0,42.0,7.0,10.0,24.0,42.0,5,1,21,32
21401096,1610612748,Heat,MIA,Miami,240:00,17.0,19.0,6.0,46.0,20.0,21.0,7.0,56.0,1,5,16,20
21401096,1610612765,Pistons,DET,Detroit,240:00,20.0,21.0,7.0,56.0,17.0,19.0,6.0,46.0,5,1,20,16
21401097,1610612745,Rockets,HOU,Houston,240:00,19.0,8.0,18.0,42.0,21.0,12.0,18.0,32.0,6,5,25,22
21401097,1610612764,Wizards,WAS,Washington,240:00,21.0,12.0,18.0,32.0,19.0,8.0,18.0,42.0,5,6,22,25
21401098,1610612763,Grizzlies,MEM,Memphis,240:00,12.0,4.0,10.0,44.0,6.0,13.0,6.0,54.0,1,6,17,15
21401098,1610612759,Spurs,SAS,San Antonio,240:00,6.0,13.0,6.0,54.0,12.0,4.0,10.0,44.0,6,1,15,17
21401099,1610612754,Pacers,IND,Indiana,240:00,11.0,7.0,4.0,34.0,10.0,10.0,9.0,44.0,6,3,25,25
21401099,1610612742,Mavericks,DAL,Dallas,240:00,10.0,10.0,9.0,44.0,11.0,7.0,4.0,34.0,3,6,25,25
21401100,1610612756,Suns,PHX,Phoenix,240:00,13.0,14.0,19.0,46.0,14.0,8.0,22.0,46.0,4,4,20,20
21401100,1610612760,Thunder,OKC,Oklahoma City,240:00,14.0,8.0,22.0,46.0,13.0,14.0,19.0,46.0,4,4,20,20
21401101,1610612766,Hornets,CHA,Charlotte,240:00,12.0,13.0,9.0,42.0,10.0,14.0,13.0,40.0,6,1,17,21
21401101,1610612738,Celtics,BOS,Boston,240:00,10.0,14.0,13.0,40.0,12.0,13.0,9.0,42.0,1,6,21,17
21401102,1610612755,76ers,PHI,Philadelphia,265:00,21.0,23.0,15.0,48.0,18.0,13.0,15.0,42.0,1,10,24,26
21401102,1610612747,Lakers,LAL,Los Angeles,265:00,18.0,13.0,15.0,42.0,21.0,23.0,15.0,48.0,10,1,26,24
21401103,1610612749,Bucks,MIL,Milwaukee,240:00,12.0,14.0,9.0,32.0,16.0,18.0,14.0,38.0,2,4,22,20
21401103,1610612737,Hawks,ATL,Atlanta,240:00,16.0,18.0,14.0,38.0,12.0,14.0,9.0,32.0,4,2,20,22
21401104,1610612745,Rockets,HOU,Houston,240:00,15.0,18.0,14.0,48.0,16.0,13.0,10.0,40.0,3,7,22,26
21401104,1610612761,Raptors,TOR,Toronto,240:00,16.0,13.0,10.0,40.0,15.0,18.0,14.0,48.0,7,3,26,22
21401105,1610612758,Kings,SAC,Sacramento,240:00,8.0,17.0,10.0,40.0,19.0,14.0,15.0,44.0,3,11,19,21
21401105,1610612763,Grizzlies,MEM,Memphis,240:00,19.0,14.0,15.0,44.0,8.0,17.0,10.0,40.0,11,3,21,19
21401106,1610612762,Jazz,UTA,Utah,240:00,19.0,24.0,22.0,42.0,18.0,17.0,11.0,32.0,6,4,22,17
21401106,1610612750,Timberwolves,MIN,Minnesota,240:00,18.0,17.0,11.0,32.0,19.0,24.0,22.0,42.0,4,6,17,22
21401107,1610612756,Suns,PHX,Phoenix,240:00,8.0,13.0,16.0,44.0,11.0,8.0,12.0,44.0,2,5,11,10
21401107,1610612757,Trail Blazers,POR,Portland,240:00,11.0,8.0,12.0,44.0,8.0,13.0,16.0,44.0,5,2,10,11
21401108,1610612751,Nets,BKN,Brooklyn,240:00,16.0,6.0,12.0,42.0,14.0,6.0,9.0,34.0,3,6,23,22
21401108,1610612754,Pacers,IND,Indiana,240:00,14.0,6.0,9.0,34.0,16.0,6.0,12.0,42.0,6,3,22,23
21401109,1610612765,Pistons,DET,Detroit,240:00,22.0,6.0,5.0,36.0,17.0,13.0,10.0,42.0,6,0,14,14
21401109,1610612737,Hawks,ATL,Atlanta,240:00,17.0,13.0,10.0,42.0,22.0,6.0,5.0,36.0,0,6,14,14
21401110,1610612748,Heat,MIA,Miami,240:00,16.0,14.0,15.0,42.0,21.0,15.0,16.0,42.0,4,6,21,19
21401110,1610612759,Spurs,SAS,San Antonio,240:00,21.0,15.0,16.0,42.0,16.0,14.0,15.0,42.0,6,4,19,21
21401111,1610612746,Clippers,LAC,Los Angeles,240:00,13.0,10.0,13.0,42.0,15.0,15.0,11.0,42.0,8,1,24,20
21401111,1610612744,Warriors,GSW,Golden State,240:00,15.0,15.0,11.0,42.0,13.0,10.0,13.0,42.0,1,8,20,24
21401112,1610612765,Pistons,DET,Detroit,240:00,6.0,18.0,6.0,32.0,14.0,22.0,16.0,32.0,4,7,20,17
21401112,1610612766,Hornets,CHA,Charlotte,240:00,14.0,22.0,16.0,32.0,6.0,18.0,6.0,32.0,7,4,17,20
21401113,1610612753,Magic,ORL,Orlando,240:00,17.0,8.0,12.0,50.0,16.0,16.0,8.0,32.0,7,3,15,9
21401113,1610612759,Spurs,SAS,San Antonio,240:00,16.0,16.0,8.0,32.0,17.0,8.0,12.0,50.0,3,7,9,15
21401114,1610612764,Wizards,WAS,Washington,240:00,12.0,5.0,12.0,42.0,25.0,11.0,20.0,48.0,4,3,20,20
21401114,1610612755,76ers,PHI,Philadelphia,240:00,25.0,11.0,20.0,48.0,12.0,5.0,12.0,42.0,3,4,20,20
21401115,1610612754,Pacers,IND,Indiana,240:00,14.0,6.0,9.0,36.0,5.0,16.0,19.0,42.0,3,2,20,23
21401115,1610612738,Celtics,BOS,Boston,240:00,5.0,16.0,19.0,42.0,14.0,6.0,9.0,36.0,2,3,23,20
21401116,1610612752,Knicks,NYK,New York,240:00,8.0,13.0,8.0,36.0,16.0,10.0,10.0,52.0,4,7,15,17
21401116,1610612751,Nets,BKN,Brooklyn,240:00,16.0,10.0,10.0,52.0,8.0,13.0,8.0,36.0,7,4,17,15
21401117,1610612758,Kings,SAC,Sacramento,240:00,20.0,17.0,20.0,72.0,27.0,15.0,17.0,42.0,9,13,22,17
21401117,1610612745,Rockets,HOU,Houston,240:00,27.0,15.0,17.0,42.0,20.0,17.0,20.0,72.0,13,9,17,22
21401118,1610612749,Bucks,MIL,Milwaukee,240:00,19.0,23.0,10.0,44.0,15.0,10.0,9.0,38.0,5,3,28,21
21401118,1610612741,Bulls,CHI,Chicago,240:00,15.0,10.0,9.0,38.0,19.0,23.0,10.0,44.0,3,5,21,28
21401119,1610612761,Raptors,TOR,Toronto,240:00,12.0,22.0,5.0,46.0,18.0,10.0,11.0,48.0,3,5,18,14
21401119,1610612750,Timberwolves,MIN,Minnesota,240:00,18.0,10.0,11.0,48.0,12.0,22.0,5.0,46.0,5,3,14,18
21401120,1610612742,Mavericks,DAL,Dallas,240:00,19.0,8.0,16.0,72.0,8.0,23.0,14.0,46.0,1,1,23,21
21401120,1610612760,Thunder,OKC,Oklahoma City,240:00,8.0,23.0,14.0,46.0,19.0,8.0,16.0,72.0,1,1,21,23
21401121,1610612743,Nuggets,DEN,Denver,240:00,19.0,17.0,11.0,38.0,10.0,21.0,8.0,42.0,5,8,22,16
21401121,1610612762,Jazz,UTA,Utah,240:00,10.0,21.0,8.0,42.0,19.0,17.0,11.0,38.0,8,5,16,22
21401122,1610612757,Trail Blazers,POR,Portland,240:00,9.0,11.0,8.0,38.0,8.0,13.0,7.0,26.0,3,3,19,21
21401122,1610612746,Clippers,LAC,Los Angeles,240:00,8.0,13.0,7.0,26.0,9.0,11.0,8.0,38.0,3,3,21,19
21401123,1610612740,Pelicans,NOP,New Orleans,240:00,11.0,10.0,9.0,50.0,7.0,12.0,14.0,44.0,7,2,18,17
21401123,1610612747,Lakers,LAL,Los Angeles,240:00,7.0,12.0,14.0,44.0,11.0,10.0,9.0,50.0,2,7,17,18
21401124,1610612748,Heat,MIA,Miami,240:00,13.0,11.0,17.0,44.0,23.0,16.0,12.0,36.0,2,7,23,21
21401124,1610612739,Cavaliers,CLE,Cleveland,240:00,23.0,16.0,12.0,36.0,13.0,11.0,17.0,44.0,7,2,21,23
21401125,1610612745,Rockets,HOU,Houston,240:00,14.0,18.0,26.0,40.0,26.0,10.0,18.0,40.0,2,5,24,29
21401125,1610612742,Mavericks,DAL,Dallas,240:00,26.0,10.0,18.0,40.0,14.0,18.0,26.0,40.0,5,2,29,24
21401126,1610612744,Warriors,GSW,Golden State,240:00,12.0,13.0,18.0,42.0,17.0,11.0,17.0,46.0,5,3,20,16
21401126,1610612756,Suns,PHX,Phoenix,240:00,17.0,11.0,17.0,46.0,12.0,13.0,18.0,42.0,3,5,16,20
21401127,1610612754,Pacers,IND,Indiana,240:00,20.0,19.0,8.0,40.0,24.0,5.0,14.0,28.0,4,5,20,13
21401127,1610612766,Hornets,CHA,Charlotte,240:00,24.0,5.0,14.0,28.0,20.0,19.0,8.0,40.0,5,4,13,20
21401128,1610612764,Wizards,WAS,Washington,240:00,13.0,10.0,17.0,60.0,9.0,14.0,13.0,32.0,8,5,17,15
21401128,1610612752,Knicks,NYK,New York,240:00,9.0,14.0,13.0,32.0,13.0,10.0,17.0,60.0,5,8,15,17
21401129,1610612738,Celtics,BOS,Boston,240:00,14.0,15.0,11.0,48.0,19.0,10.0,13.0,62.0,2,6,20,20
21401129,1610612749,Bucks,MIL,Milwaukee,240:00,19.0,10.0,13.0,62.0,14.0,15.0,11.0,48.0,6,2,20,20
21401130,1610612761,Raptors,TOR,Toronto,240:00,13.0,18.0,4.0,48.0,18.0,16.0,8.0,74.0,1,1,21,18
21401130,1610612751,Nets,BKN,Brooklyn,240:00,18.0,16.0,8.0,74.0,13.0,18.0,4.0,48.0,1,1,18,21
21401131,1610612765,Pistons,DET,Detroit,240:00,16.0,13.0,8.0,30.0,18.0,20.0,11.0,46.0,12,5,20,15
21401131,1610612741,Bulls,CHI,Chicago,240:00,18.0,20.0,11.0,46.0,16.0,13.0,8.0,30.0,5,12,15,20
21401132,1610612760,Thunder,OKC,Oklahoma City,240:00,12.0,13.0,15.0,50.0,8.0,8.0,10.0,60.0,3,7,23,22
21401132,1610612763,Grizzlies,MEM,Memphis,240:00,8.0,8.0,10.0,60.0,12.0,13.0,15.0,50.0,7,3,22,23
21401133,1610612750,Timberwolves,MIN,Minnesota,240:00,15.0,6.0,13.0,34.0,17.0,21.0,16.0,46.0,6,1,17,24
21401133,1610612753,Magic,ORL,Orlando,240:00,17.0,21.0,16.0,46.0,15.0,6.0,13.0,34.0,1,6,24,17
21401134,1610612743,Nuggets,DEN,Denver,240:00,17.0,10.0,13.0,48.0,24.0,20.0,12.0,48.0,3,8,18,15
21401134,1610612759,Spurs,SAS,San Antonio,240:00,24.0,20.0,12.0,48.0,17.0,10.0,13.0,48.0,8,3,15,18
21401135,1610612758,Kings,SAC,Sacramento,240:00,13.0,5.0,26.0,46.0,13.0,16.0,20.0,28.0,6,5,26,20
21401135,1610612740,Pelicans,NOP,New Orleans,240:00,13.0,16.0,20.0,28.0,13.0,5.0,26.0,46.0,5,6,20,26
21401136,1610612747,Lakers,LAL,Los Angeles,240:00,10.0,7.0,11.0,28.0,13.0,10.0,11.0,38.0,6,6,10,14
21401136,1610612757,Trail Blazers,POR,Portland,240:00,13.0,10.0,11.0,38.0,10.0,7.0,11.0,28.0,6,6,14,10
21401137,1610612755,76ers,PHI,Philadelphia,240:00,8.0,13.0,8.0,32.0,22.0,22.0,10.0,36.0,14,5,24,20
21401137,1610612766,Hornets,CHA,Charlotte,240:00,22.0,22.0,10.0,36.0,8.0,13.0,8.0,32.0,5,14,20,24
21401138,1610612737,Hawks,ATL,Atlanta,240:00,33.0,16.0,16.0,50.0,12.0,14.0,11.0,40.0,4,2,16,15
21401138,1610612751,Nets,BKN,Brooklyn,240:00,12.0,14.0,11.0,40.0,33.0,16.0,16.0,50.0,2,4,15,16
21401139,1610612748,Heat,MIA,Miami,240:00,19.0,14.0,10.0,42.0,21.0,5.0,8.0,32.0,7,3,20,21
21401139,1610612765,Pistons,DET,Detroit,240:00,21.0,5.0,8.0,32.0,19.0,14.0,10.0,42.0,3,7,21,20
21401140,1610612738,Celtics,BOS,Boston,265:00,25.0,20.0,16.0,56.0,14.0,10.0,8.0,54.0,4,4,28,22
21401140,1610612761,Raptors,TOR,Toronto,265:00,14.0,10.0,8.0,54.0,25.0,20.0,16.0,56.0,4,4,22,28
21401141,1610612764,Wizards,WAS,Washington,240:00,10.0,6.0,26.0,38.0,18.0,15.0,5.0,52.0,0,3,18,15
21401141,1610612763,Grizzlies,MEM,Memphis,240:00,18.0,15.0,5.0,52.0,10.0,6.0,26.0,38.0,3,0,15,18
21401142,1610612742,Mavericks,DAL,Dallas,240:00,18.0,17.0,18.0,48.0,24.0,25.0,24.0,46.0,2,4,23,37
21401142,1610612744,Warriors,GSW,Golden State,240:00,24.0,25.0,24.0,46.0,18.0,17.0,18.0,48.0,4,2,37,23
21401143,1610612749,Bucks,MIL,Milwaukee,240:00,16.0,15.0,9.0,40.0,11.0,19.0,15.0,36.0,6,10,19,13
21401143,1610612753,Magic,ORL,Orlando,240:00,11.0,19.0,15.0,36.0,16.0,15.0,9.0,40.0,10,6,13,19
21401144,1610612746,Clippers,LAC,Los Angeles,240:00,13.0,13.0,2.0,24.0,22.0,15.0,18.0,46.0,7,1,27,31
21401144,1610612743,Nuggets,DEN,Denver,240:00,22.0,15.0,18.0,46.0,13.0,13.0,2.0,24.0,1,7,31,27
21401145,1610612756,Suns,PHX,Phoenix,240:00,12.0,7.0,15.0,38.0,10.0,15.0,8.0,36.0,7,2,21,23
21401145,1610612762,Jazz,UTA,Utah,240:00,10.0,15.0,8.0,36.0,12.0,7.0,15.0,38.0,2,7,23,21
21401146,1610612757,Trail Blazers,POR,Portland,240:00,14.0,18.0,2.0,48.0,14.0,15.0,13.0,44.0,3,5,9,18
21401146,1610612740,Pelicans,NOP,New Orleans,240:00,14.0,15.0,13.0,44.0,14.0,18.0,2.0,48.0,5,3,18,9
21401147,1610612745,Rockets,HOU,Houston,240:00,22.0,20.0,26.0,54.0,9.0,17.0,23.0,42.0,4,2,25,32
21401147,1610612760,Thunder,OKC,Oklahoma City,240:00,9.0,17.0,23.0,42.0,22.0,20.0,26.0,54.0,2,4,32,25
21401148,1610612739,Cavaliers,CLE,Cleveland,240:00,19.0,12.0,7.0,30.0,9.0,10.0,7.0,26.0,4,2,17,22
21401148,1610612741,Bulls,CHI,Chicago,240:00,9.0,10.0,7.0,26.0,19.0,12.0,7.0,30.0,2,4,22,17
21401149,1610612748,Heat,MIA,Miami,240:00,8.0,15.0,10.0,50.0,21.0,22.0,8.0,40.0,7,7,25,22
21401149,1610612754,Pacers,IND,Indiana,240:00,21.0,22.0,8.0,40.0,8.0,15.0,10.0,50.0,7,7,22,25
21401150,1610612744,Warriors,GSW,Golden State,240:00,18.0,15.0,14.0,50.0,15.0,8.0,17.0,56.0,2,4,13,13
21401150,1610612759,Spurs,SAS,San Antonio,240:00,15.0,8.0,17.0,56.0,18.0,15.0,14.0,50.0,4,2,13,13
21401151,1610612755,76ers,PHI,Philadelphia,240:00,23.0,25.0,2.0,48.0,9.0,19.0,5.0,38.0,5,14,23,18
21401151,1610612752,Knicks,NYK,New York,240:00,9.0,19.0,5.0,38.0,23.0,25.0,2.0,48.0,14,5,18,23
21401152,1610612758,Kings,SAC,Sacramento,240:00,21.0,24.0,13.0,52.0,25.0,20.0,24.0,50.0,3,6,20,24
21401152,1610612762,Jazz,UTA,Utah,240:00,25.0,20.0,24.0,50.0,21.0,24.0,13.0,52.0,6,3,24,20
21401153,1610612746,Clippers,LAC,Los Angeles,240:00,23.0,8.0,16.0,36.0,12.0,21.0,7.0,22.0,1,3,20,18
21401153,1610612747,Lakers,LAL,Los Angeles,240:00,12.0,21.0,7.0,22.0,23.0,8.0,16.0,36.0,3,1,18,20
21401154,1610612756,Suns,PHX,Phoenix,240:00,12.0,6.0,6.0,32.0,18.0,12.0,20.0,52.0,6,4,9,17
21401154,1610612737,Hawks,ATL,Atlanta,240:00,18.0,12.0,20.0,52.0,12.0,6.0,6.0,32.0,4,6,17,9
21401155,1610612748,Heat,MIA,Miami,240:00,9.0,12.0,10.0,48.0,15.0,19.0,2.0,42.0,6,5,17,26
21401155,1610612766,Hornets,CHA,Charlotte,240:00,15.0,19.0,2.0,42.0,9.0,12.0,10.0,48.0,5,6,26,17
21401156,1610612744,Warriors,GSW,Golden State,240:00,14.0,15.0,12.0,54.0,14.0,11.0,12.0,34.0,12,8,21,13
21401156,1610612740,Pelicans,NOP,New Orleans,240:00,14.0,11.0,12.0,34.0,14.0,15.0,12.0,54.0,8,12,13,21
21401157,1610612759,Spurs,SAS,San Antonio,240:00,17.0,12.0,5.0,50.0,10.0,14.0,20.0,50.0,7,3,20,14
21401157,1610612760,Thunder,OKC,Oklahoma City,240:00,10.0,14.0,20.0,50.0,17.0,12.0,5.0,50.0,3,7,14,20
